"iso3c_producing","diet","fcr_type","source_ingredient","FAOSTAT_name","FAO_code","total_crop_demand_ms","total_crop_demand_ge","total_crop_demand_econ"
"CHN","plant-dominant","regular","linseed oil","Linseed",333,28.0593321651872,45.2694193934749,41.1038643097778
"CHN","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,427.102293652883,427.102293652883,427.102293652883
"CHN","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,244.940592504545,303.95662120943,524.655408709875
"CHN","plant-dominant","regular","soy oil","Soya beans",236,92.1420012424802,156.164564998812,152.374548596219
"CHN","plant-dominant","regular","soy protein concentrate","Soya beans",236,5827.02418373769,5024.09637943666,5115.35239272689
"CHN","plant-dominant","regular","sunflower meal","Sunflower seed",267,1495.40911449825,801.578958570361,620.275098858093
"CHN","plant-dominant","regular","wheat","Wheat",15,0.819700417256294,0.819700417256294,0.819700417256294
"CHN","plant-dominant","regular","wheat gluten","Wheat",15,1.23585601370949,1.37700329320958,3.15705850954201
"CIV","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00612404580017827,0.0077103289614797,0.0032407593177113
"CIV","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0512571607038246,0.0512571607038246,0.0512571607038246
"CIV","fish-dominant","efficient","soybean meal","Soya beans",236,0.000247919698279141,0.000187412713223284,0.00020926283410402
"CIV","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00680449533353141,0.00856703217942189,0.00360084368634589
"CIV","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0569524007820274,0.0569524007820274,0.0569524007820274
"CIV","fish-dominant","regular","soybean meal","Soya beans",236,0.000275466331421268,0.000208236348025871,0.000232514260115578
"CIV","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,10.1810176798879,20.7042656316652,36.6905137711784
"CIV","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0010717080150312,0.00134930756825895,0.000567132880599477
"CIV","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0922628892668843,0.0922628892668843,0.0922628892668843
"CIV","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.110202895513223,0.11741992505307,0.0494012979886862
"CIV","plant-dominant","efficient","linseed oil","Linseed",333,135.561792986143,218.708115513704,198.58325606929
"CIV","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.0753781775056245,0.0753781775056245,0.0753781775056245
"CIV","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.043228930714069,0.0536445167540009,0.0925950740952009
"CIV","plant-dominant","efficient","soy oil","Soya beans",236,0.00000593052690747924,0.0000100512051207031,0.00000980726865359493
"CIV","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.000375044206183973,0.0003233654398889,0.000329238942037641
"CIV","plant-dominant","regular","coconut oil","Coconuts, in shell",249,11.3122418665421,23.0047395907391,40.7672375235315
"CIV","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.001190786683368,0.00149923063139883,0.00063014764511053
"CIV","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.102514321407649,0.102514321407649,0.102514321407649
"CIV","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.122447661681359,0.1304665833923,0.0548903310985402
"CIV","plant-dominant","regular","linseed oil","Linseed",333,150.624214429048,243.009017237449,220.648062299211
"CIV","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.083753530561805,0.083753530561805,0.083753530561805
"CIV","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.0480321452378544,0.0596050186155565,0.102883415661334
"CIV","plant-dominant","regular","soy oil","Soya beans",236,0.0000065894743416436,0.0000111680056896701,0.000010896965170661
"CIV","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.000416715784648859,0.000359294933209889,0.00036582104670849
"CMR","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00148560258739924,0.00187041133078072,0.000786160094914694
"CMR","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,1.2043820038393,1.2043820038393,1.2043820038393
"CMR","fish-dominant","efficient","soybean meal","Soya beans",236,1.10449253351958,0.834931406735978,0.932274601071835
"CMR","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00165066954155471,0.00207823481197857,0.000873511216571882
"CMR","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,1.33820222648811,1.33820222648811,1.33820222648811
"CMR","fish-dominant","regular","soybean meal","Soya beans",236,1.22721392613286,0.927701563039975,1.03586066785759
"CMR","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000185770519985374,0.000377785631382199,0.000669482760575799
"CMR","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000259980452794866,0.000327321982886625,0.000137578016610071
"CMR","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,2.16788760691074,2.16788760691074,2.16788760691074
"CMR","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,2.58942130825449,2.7589987951776,1.16077506921753
"CMR","plant-dominant","efficient","linseed oil","Linseed",333,0.00247356262065374,0.00399071307225641,0.00362349972274943
"CMR","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,1.77115000564603,1.77115000564603,1.77115000564603
"CMR","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,1.01574385865965,1.26047735957317,2.17569290520817
"CMR","plant-dominant","efficient","soy oil","Soya beans",236,0.026420743226997,0.0447785354925318,0.0436917884190066
"CMR","plant-dominant","efficient","soy protein concentrate","Soya beans",236,1.67083748627177,1.4406064400475,1.46677313561031
"CMR","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000206411688872638,0.000419761812646887,0.00074386973397311
"CMR","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000288867169772074,0.00036369109209625,0.000152864462900079
"CMR","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,2.4087640076786,2.4087640076786,2.4087640076786
"CMR","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,2.87713478694944,3.065554216864,1.28975007690837
"CMR","plant-dominant","regular","linseed oil","Linseed",333,0.00274840291183749,0.00443412563584045,0.00402611080305492
"CMR","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,1.96794445071781,1.96794445071781,1.96794445071781
"CMR","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,1.12860428739961,1.40053039952574,2.41743656134241
"CMR","plant-dominant","regular","soy oil","Soya beans",236,0.0293563813633301,0.0497539283250353,0.048546431576674
"CMR","plant-dominant","regular","soy protein concentrate","Soya beans",236,1.85648609585752,1.600673822275,1.6297479284559
"COD","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000525759642608236,0.000661944722729129,0.000278224643684017
"COD","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.00746895665058832,0.00746895665058832,0.00746895665058832
"COD","fish-dominant","efficient","soybean meal","Soya beans",236,1.35004784449255,1.02055678219128,1.13954171481945
"COD","fish-dominant","efficient","wheat","Wheat",15,0.00000176511469888846,0.00000176511469888846,0.00000176511469888846
"COD","fish-dominant","efficient","wheat gluten","Wheat",15,0.00000327807015507857,0.00000365245898295745,0.00000837400082466177
"COD","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.000584177380675817,0.000735494136365699,0.000309138492982241
"COD","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.00829884072287591,0.00829884072287591,0.00829884072287591
"COD","fish-dominant","regular","soybean meal","Soya beans",236,1.50005316054728,1.13395198021254,1.2661574609105
"COD","fish-dominant","regular","wheat","Wheat",15,0.00000196123855432051,0.00000196123855432051,0.00000196123855432051
"COD","fish-dominant","regular","wheat gluten","Wheat",15,0.00000364230017230952,0.00000405828775884162,0.0000093044453607353
"COD","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000090468351335907,0.000183977755093935,0.000326031286351961
"COD","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000920079374564412,0.000115840326477598,0.000048689312644703
"COD","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.013444121971059,0.013444121971059,0.013444121971059
"COD","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0160582567987649,0.017109889000763,0.00719852890979116
"COD","plant-dominant","efficient","linseed oil","Linseed",333,0.00120459980536356,0.00194343662455224,0.00176460746306284
"COD","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.0109837597802769,0.0109837597802769,0.0109837597802769
"COD","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.00629912006676123,0.00781683114467741,0.0134925264095533
"COD","plant-dominant","efficient","soy oil","Soya beans",236,0.0322947112461094,0.0547338831966438,0.0534055260556082
"COD","plant-dominant","efficient","soy protein concentrate","Soya beans",236,2.0423049304376,1.76088797354803,1.79287215621108
"COD","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.00437817677278746,0.00234681890323066,0.00181600740842758
"COD","plant-dominant","efficient","wheat","Wheat",15,0.00000163903507753928,0.00000163903507753928,0.00000163903507753928
"COD","plant-dominant","efficient","wheat gluten","Wheat",15,0.00000247116057844384,0.00000275339215638331,0.0000063127083139758
"COD","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00010052039037323,0.00020441972788215,0.000362256984835512
"COD","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000102231041618268,0.000128711473863997,0.0000540992362718922
"COD","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0149379133011766,0.0149379133011766,0.0149379133011766
"COD","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.0178425075541832,0.0190109877786256,0.00799836545532351
"COD","plant-dominant","regular","linseed oil","Linseed",333,0.00133844422818174,0.00215937402728026,0.00196067495895872
"COD","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.012204177533641,0.012204177533641,0.012204177533641
"COD","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.00699902229640137,0.00868536793853045,0.0149916960106147
"COD","plant-dominant","regular","soy oil","Soya beans",236,0.0358830124956771,0.0608154257740487,0.0593394733951202
"COD","plant-dominant","regular","soy protein concentrate","Soya beans",236,2.26922770048622,1.95654219283114,1.99208017356787
"COD","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.00486464085865273,0.00260757655914518,0.00201778600936397
"COD","plant-dominant","regular","wheat","Wheat",15,0.00000182115008615476,0.00000182115008615476,0.00000182115008615476
"COD","plant-dominant","regular","wheat gluten","Wheat",15,0.00000274573397604871,0.00000305932461820368,0.00000701412034886199
"COG","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000862278758415834,0.0000108563082328496,0.00000456305849430338
"COG","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.00413433069171321,0.00413433069171321,0.00413433069171321
"COG","fish-dominant","efficient","soybean meal","Soya beans",236,0.00196444140695361,0.0014850021865984,0.00165813599767916
"COG","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000958087509350927,0.0000120625647031663,0.00000507006499367042
"COG","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.00459370076857023,0.00459370076857023,0.00459370076857023
"COG","fish-dominant","regular","soybean meal","Soya beans",236,0.00218271267439289,0.00165000242955378,0.00184237333075462
"COG","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000857538708738515,0.0000174390319056523,0.0000309041166527427
"COG","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000150898782722771,0.00000189985394074869,0.000000798535236503092
"COG","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.00744179524508378,0.00744179524508378,0.00744179524508378
"COG","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0088888109871834,0.00947092646763305,0.00398463940804773
"COG","plant-dominant","efficient","linseed oil","Linseed",333,0.000114182578369607,0.00018421603897099,0.000167265036110442
"COG","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.00607989807604884,0.00607989807604884,0.00607989807604884
"COG","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.00348678492072198,0.00432689148233762,0.00746858880743044
"COG","plant-dominant","efficient","soy oil","Soya beans",236,0.0000469917182981863,0.0000796427378136838,0.0000777098583370652
"COG","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.00297173791828476,0.00256225085826094,0.00260879072945675
"COG","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.0000346203612787395,0.0000185574321234847,0.0000143600489033251
"COG","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000952820787487239,0.0000193767021173914,0.0000343379073919363
"COG","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000167665314136412,0.0000021109488230541,0.000000887261373892324
"COG","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.00826866138342642,0.00826866138342642,0.00826866138342642
"COG","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.009876456652426,0.0105232516307034,0.00442737712005304
"COG","plant-dominant","regular","linseed oil","Linseed",333,0.000126869531521786,0.000204684487745544,0.000185850040122713
"COG","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.00675544230672093,0.00675544230672093,0.00675544230672093
"COG","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.00387420546746887,0.00480765720259736,0.00829843200825604
